ticket_id,customer_id,agent_id,category_id,channel,created_at,resolved_at,resolution_hours,sla_met,escalated,csat_score,status
T01301,CU0739,A003,C04,Chat,2025-05-07 10:00:00,2025-05-07 15:06:26.924884236,5.11,1,0,4,Resolved
T01302,CU0260,A010,C05,Chat,2025-08-28 08:00:00,2025-08-29 06:38:51.285808086,22.65,1,0,4,Resolved
T01303,CU0727,A007,C06,Email,2025-08-15 14:00:00,2025-08-16 03:30:51.334148523,13.51,1,0,5,Resolved
T01304,CU0781,A002,C04,Email,2025-09-20 16:00:00,2025-09-21 16:27:58.925547936,24.47,0,1,4,Resolved
T01305,CU0447,A013,C04,Email,2025-03-11 11:00:00,2025-03-12 01:53:43.062189309,14.9,1,0,4,Resolved
T01306,CU0486,A001,C04,Email,2025-08-23 08:00:00,2025-08-24 05:04:48.230344063,21.08,0,0,4,Resolved
T01307,CU0459,A001,C01,Chat,2025-04-15 14:00:00,2025-04-15 19:53:53.127098451,5.9,1,0,5,Resolved
T01308,CU0041,A015,C06,Chat,2025-10-16 16:00:00,2025-10-17 11:24:00.440894908,19.4,1,0,5,Resolved
T01309,CU0487,A006,C01,Web,2025-10-19 12:00:00,2025-10-19 19:34:33.183987988,7.58,1,0,5,Resolved
T01310,CU0607,A017,C03,Chat,2025-08-17 11:00:00,2025-08-19 04:40:05.499052795,41.67,0,0,3,Resolved
T01311,CU0506,A011,C03,Chat,2025-12-12 10:00:00,2025-12-13 22:25:53.690696252,36.43,0,0,5,Resolved
T01312,CU0450,A010,C03,Email,2025-07-16 17:00:00,,31.1,0,0,5,Open
T01313,CU0452,A008,C03,Chat,2025-01-10 19:00:00,2025-01-11 14:43:50.265842358,19.73,1,0,5,Resolved
T01314,CU0483,A007,C05,Chat,2025-08-10 18:00:00,2025-08-14 07:23:40.888298929,85.39,0,0,3,Resolved
T01315,CU0837,A005,C03,Email,2025-10-11 14:00:00,2025-10-12 05:09:04.565537236,15.15,1,0,4,Resolved
T01316,CU0371,A013,C02,Chat,2025-02-06 17:00:00,2025-02-07 04:44:29.571882374,11.74,1,0,4,Resolved
T01317,CU0202,A011,C06,Web,2025-02-08 13:00:00,2025-02-09 12:35:23.403595484,23.59,1,0,4,Resolved
T01318,CU0058,A001,C06,Web,2025-04-10 08:00:00,2025-04-11 00:05:38.853480152,16.09,1,0,5,Resolved
T01319,CU0784,A006,C04,Chat,2025-11-05 12:00:00,2025-11-05 22:10:00.975911235,10.17,1,0,5,Resolved
T01320,CU0163,A017,C03,Web,2025-07-12 17:00:00,2025-07-13 09:03:22.065277939,16.06,1,1,4,Resolved
T01321,CU0376,A009,C01,Chat,2025-12-23 16:00:00,2025-12-24 04:41:18.553807748,12.69,0,0,5,Resolved
T01322,CU0681,A005,C01,Chat,2025-11-15 20:00:00,2025-11-16 06:13:02.960685922,10.22,1,0,5,Resolved
T01323,CU0161,A005,C03,Email,2025-07-22 20:00:00,2025-07-24 13:24:14.251894070,41.4,0,0,5,Resolved
T01324,CU0211,A004,C06,Email,2025-09-05 11:00:00,2025-09-06 05:08:20.972268445,18.14,1,0,5,Resolved
T01325,CU0572,A016,C05,Chat,2025-05-01 08:00:00,2025-05-04 08:56:53.843112060,72.95,0,0,4,Resolved
T01326,CU0565,A006,C03,Chat,2025-02-02 11:00:00,2025-02-02 19:22:40.503982983,8.38,1,0,5,Resolved
T01327,CU0220,A006,C06,Chat,2025-05-26 19:00:00,2025-05-27 09:34:47.289553496,14.58,1,0,4,Resolved
T01328,CU0488,A002,C04,Chat,2025-08-05 18:00:00,2025-08-06 04:38:53.320315657,10.65,1,0,5,Resolved
T01329,CU0634,A017,C02,Chat,2025-03-08 09:00:00,2025-03-09 15:45:54.533786216,30.77,0,1,4,Resolved
T01330,CU0200,A008,C04,Web,2025-03-22 10:00:00,2025-03-22 22:10:30.818646091,12.18,1,0,4,Resolved
T01331,CU0399,A013,C02,Web,2025-01-06 15:00:00,2025-01-07 03:32:42.541362945,12.55,1,0,5,Resolved
T01332,CU0253,A013,C06,Chat,2025-09-25 16:00:00,2025-09-26 18:25:54.495696968,26.43,1,0,5,Resolved
T01333,CU0847,A007,C03,Chat,2025-11-25 20:00:00,2025-11-26 05:09:09.509403603,9.15,1,0,3,Resolved
T01334,CU0346,A009,C05,Chat,2025-10-30 17:00:00,2025-11-01 20:36:27.462495833,51.61,0,0,3,Resolved
T01335,CU0771,A002,C03,Chat,2025-05-19 10:00:00,2025-05-20 10:21:06.062950537,24.35,0,0,5,Resolved
T01336,CU0793,A013,C06,Email,2025-08-05 08:00:00,2025-08-08 05:23:51.541424260,69.4,0,0,2,Resolved
T01337,CU0151,A013,C05,Email,2025-12-17 16:00:00,2025-12-19 05:03:38.286872496,37.06,1,0,3,Resolved
T01338,CU0848,A004,C04,Chat,2025-08-04 15:00:00,2025-08-04 19:17:16.627426980,4.29,1,0,5,Resolved
T01339,CU0045,A004,C01,Web,2025-04-18 19:00:00,2025-04-18 23:34:09.795860450,4.57,1,0,5,Resolved
T01340,CU0349,A008,C06,Web,2025-05-04 15:00:00,2025-05-05 21:49:01.358283810,30.82,1,0,5,Resolved
T01341,CU0144,A013,C04,Chat,2025-09-23 14:00:00,2025-09-24 01:55:19.082254594,11.92,1,0,5,Resolved
T01342,CU0042,A010,C03,Web,2025-06-12 11:00:00,2025-06-13 00:13:12.172498230,13.22,1,0,5,Resolved
T01343,CU0497,A002,C06,Chat,2025-11-02 09:00:00,2025-11-03 03:33:53.769542331,18.56,1,1,4,Resolved
T01344,CU0541,A011,C01,Web,2025-11-12 19:00:00,,12.25,0,0,4,Open
T01345,CU0524,A013,C03,Email,2025-01-14 18:00:00,2025-01-15 14:52:26.074278242,20.87,1,0,4,Resolved
T01346,CU0376,A004,C04,Chat,2025-09-22 10:00:00,2025-09-23 03:38:31.770218940,17.64,1,0,5,Resolved
T01347,CU0709,A009,C03,Chat,2025-05-16 17:00:00,2025-05-17 05:46:57.703335229,12.78,1,0,5,Resolved
T01348,CU0444,A015,C04,Email,2025-07-09 12:00:00,2025-07-10 03:14:32.849836674,15.24,1,0,5,Resolved
T01349,CU0482,A006,C02,Web,2025-04-07 13:00:00,2025-04-07 20:40:05.001174674,7.67,1,0,5,Resolved
T01350,CU0398,A002,C01,Web,2025-05-15 19:00:00,2025-05-16 02:32:45.636096501,7.55,1,0,5,Resolved
T01351,CU0187,A017,C01,Chat,2025-05-01 18:00:00,2025-05-01 20:33:53.212859891,2.56,1,0,5,Resolved
T01352,CU0590,A002,C02,Web,2025-01-19 10:00:00,2025-01-19 16:54:46.834095974,6.91,1,0,5,Resolved
T01353,CU0747,A002,C06,Chat,2025-10-13 11:00:00,2025-10-14 13:22:55.617347895,26.38,1,1,3,Resolved
T01354,CU0274,A005,C05,Chat,2025-02-22 18:00:00,2025-02-26 12:16:07.187524896,90.27,0,0,3,Resolved
T01355,CU0418,A014,C04,Chat,2025-05-18 19:00:00,2025-05-18 23:53:30.489788655,4.89,1,0,5,Resolved
T01356,CU0804,A012,C03,Web,2025-03-12 09:00:00,2025-03-12 18:42:51.586687843,9.71,1,0,5,Resolved
T01357,CU0186,A005,C05,Email,2025-02-28 18:00:00,2025-03-02 04:10:35.103437846,34.18,1,0,4,Resolved
T01358,CU0380,A002,C02,Chat,2025-05-17 14:00:00,2025-05-19 03:52:10.535005099,37.87,0,1,3,Resolved
T01359,CU0243,A018,C02,Email,2025-12-02 15:00:00,2025-12-03 06:20:00.322669172,15.33,1,0,4,Resolved
T01360,CU0308,A001,C05,Web,2025-12-11 08:00:00,2025-12-13 02:31:08.400485096,42.52,1,0,5,Resolved
T01361,CU0414,A017,C04,Chat,2025-05-20 16:00:00,2025-05-21 01:26:58.599884284,9.45,1,0,5,Resolved
T01362,CU0831,A009,C06,Chat,2025-07-04 16:00:00,2025-07-05 22:00:29.514448130,30.01,1,0,5,Resolved
T01363,CU0012,A004,C06,Chat,2025-12-26 16:00:00,2025-12-27 17:56:30.780336397,25.94,1,0,5,Resolved
T01364,CU0323,A007,C06,Chat,2025-03-27 18:00:00,2025-03-28 12:35:25.458781956,18.59,1,0,5,Resolved
T01365,CU0780,A006,C02,Chat,2025-12-11 20:00:00,2025-12-12 15:23:39.432772294,19.39,1,0,5,Resolved
T01366,CU0075,A003,C01,Email,2025-02-08 19:00:00,2025-02-08 23:44:14.325922820,4.74,1,1,5,Resolved
T01367,CU0456,A008,C02,Chat,2025-03-24 17:00:00,2025-03-25 13:53:45.129177708,20.9,1,0,5,Resolved
T01368,CU0140,A012,C06,Email,2025-05-04 20:00:00,2025-05-05 21:26:46.343903143,25.45,1,0,4,Resolved
T01369,CU0504,A009,C06,Web,2025-01-14 16:00:00,2025-01-15 14:41:50.726083455,22.7,1,0,4,Resolved
T01370,CU0643,A012,C06,Chat,2025-10-25 16:00:00,2025-10-26 03:56:08.471174341,11.94,1,0,5,Resolved
T01371,CU0572,A018,C03,Chat,2025-11-09 15:00:00,2025-11-10 01:56:19.378348612,10.94,1,0,5,Resolved
T01372,CU0507,A003,C06,Chat,2025-05-20 17:00:00,2025-05-22 11:52:26.925732390,42.87,0,0,3,Resolved
T01373,CU0669,A014,C04,Email,2025-11-02 08:00:00,2025-11-02 18:00:51.900080263,10.01,1,0,4,Resolved
T01374,CU0482,A005,C06,Chat,2025-10-09 14:00:00,2025-10-10 18:20:11.849690511,28.34,1,0,5,Resolved
T01375,CU0552,A001,C04,Email,2025-10-20 13:00:00,2025-10-20 20:24:16.678304780,7.4,1,0,5,Resolved
T01376,CU0074,A007,C02,Email,2025-10-20 19:00:00,2025-10-21 08:49:05.329946474,13.82,1,0,5,Resolved
T01377,CU0020,A008,C01,Email,2025-07-29 08:00:00,2025-07-29 13:31:21.050530514,5.52,1,0,5,Resolved
T01378,CU0148,A018,C06,Chat,2025-02-10 16:00:00,2025-02-11 18:08:57.519329474,26.15,1,0,4,Resolved
T01379,CU0486,A007,C04,Web,2025-12-04 10:00:00,2025-12-04 22:59:47.567785848,13.0,1,0,5,Resolved
T01380,CU0357,A014,C03,Web,2025-08-11 19:00:00,2025-08-12 20:08:14.031176776,25.14,0,0,5,Resolved
T01381,CU0330,A017,C03,Email,2025-11-25 19:00:00,2025-11-26 06:19:13.185801040,11.32,1,0,5,Resolved
T01382,CU0404,A007,C03,Chat,2025-12-17 11:00:00,2025-12-18 01:34:29.090648967,14.57,1,0,5,Resolved
T01383,CU0891,A004,C06,Email,2025-03-10 19:00:00,2025-03-12 09:50:25.874476605,38.84,0,1,4,Resolved
T01384,CU0339,A018,C01,Web,2025-05-27 14:00:00,2025-05-27 22:52:27.033490394,8.87,1,1,4,Resolved
T01385,CU0400,A009,C01,Email,2025-03-12 20:00:00,2025-03-13 03:01:47.175321993,7.03,1,0,5,Resolved
T01386,CU0453,A009,C06,Email,2025-01-19 17:00:00,2025-01-22 16:49:44.093128965,71.83,0,1,4,Resolved
T01387,CU0697,A014,C04,Chat,2025-12-19 08:00:00,2025-12-19 15:10:13.149038935,7.17,1,0,4,Resolved
T01388,CU0661,A007,C01,Chat,2025-12-04 10:00:00,2025-12-04 23:00:31.857997741,13.01,0,0,5,Resolved
T01389,CU0882,A010,C01,Email,2025-12-07 13:00:00,2025-12-07 17:45:28.934139956,4.76,1,0,4,Resolved
T01390,CU0573,A017,C02,Web,2025-11-19 10:00:00,2025-11-20 04:47:49.980607832,18.8,1,0,5,Resolved
T01391,CU0859,A001,C02,Chat,2025-08-25 09:00:00,2025-08-26 15:04:02.140905248,30.07,0,1,4,Resolved
T01392,CU0551,A014,C01,Chat,2025-07-10 20:00:00,2025-07-11 04:08:19.520341677,8.14,1,0,5,Resolved
T01393,CU0485,A008,C02,Chat,2025-12-28 19:00:00,2025-12-29 03:05:40.430999007,8.09,1,0,5,Resolved
T01394,CU0503,A010,C05,Chat,2025-07-21 13:00:00,,19.29,1,0,3,Open
T01395,CU0433,A017,C06,Email,2025-08-23 10:00:00,2025-08-24 14:37:47.396348043,28.63,1,0,5,Resolved
T01396,CU0181,A011,C06,Chat,2025-03-19 10:00:00,2025-03-20 17:40:46.705505581,31.68,1,0,5,Resolved
T01397,CU0330,A008,C03,Email,2025-09-30 19:00:00,2025-10-01 08:23:54.503091978,13.4,1,0,4,Resolved
T01398,CU0545,A018,C03,Email,2025-10-27 12:00:00,2025-10-28 05:45:29.061268700,17.76,1,0,5,Resolved
T01399,CU0546,A011,C06,Email,2025-09-05 08:00:00,2025-09-06 03:25:50.704859481,19.43,1,0,5,Resolved
T01400,CU0143,A003,C06,Chat,2025-07-01 13:00:00,2025-07-02 22:59:15.959863068,33.99,1,0,4,Resolved
T01401,CU0724,A002,C04,Email,2025-03-14 13:00:00,2025-03-14 21:00:32.701741657,8.01,1,1,4,Resolved
T01402,CU0642,A007,C02,Chat,2025-01-13 16:00:00,2025-01-14 05:31:02.073537746,13.52,1,0,5,Resolved
T01403,CU0473,A013,C03,Chat,2025-08-17 12:00:00,2025-08-18 05:22:02.188274127,17.37,1,0,4,Resolved
T01404,CU0408,A008,C04,Email,2025-09-07 19:00:00,2025-09-08 03:14:26.677163356,8.24,1,0,4,Resolved
T01405,CU0502,A004,C04,Chat,2025-10-10 16:00:00,2025-10-11 00:10:39.463000154,8.18,1,0,5,Resolved
T01406,CU0524,A018,C01,Chat,2025-12-13 20:00:00,2025-12-14 02:24:37.443252405,6.41,1,1,4,Resolved
T01407,CU0386,A004,C06,Web,2025-07-01 12:00:00,2025-07-02 08:54:17.688535020,20.9,1,0,4,Resolved
T01408,CU0777,A002,C05,Email,2025-10-30 16:00:00,2025-11-02 05:33:49.602241224,61.56,0,1,3,Resolved
T01409,CU0143,A007,C05,Chat,2025-09-19 12:00:00,2025-09-21 03:48:59.634023004,39.82,1,0,5,Resolved
T01410,CU0336,A003,C02,Email,2025-04-12 17:00:00,2025-04-12 22:11:48.719956257,5.2,1,0,4,Resolved
T01411,CU0358,A011,C06,Chat,2025-11-05 17:00:00,2025-11-06 11:53:08.141952127,18.89,1,0,5,Resolved
T01412,CU0090,A008,C05,Chat,2025-01-20 12:00:00,2025-01-22 10:47:13.551881733,46.79,1,0,5,Resolved
T01413,CU0081,A017,C01,Chat,2025-08-07 20:00:00,2025-08-08 03:16:10.271215916,7.27,1,0,5,Resolved
T01414,CU0803,A004,C05,Chat,2025-12-10 19:00:00,2025-12-13 07:49:23.663313537,60.82,0,0,4,Resolved
T01415,CU0697,A005,C05,Chat,2025-08-29 19:00:00,2025-08-31 09:51:00.920015118,38.85,1,1,4,Resolved
T01416,CU0329,A013,C06,Email,2025-12-09 10:00:00,2025-12-10 17:21:22.030492766,31.36,1,0,5,Resolved
T01417,CU0240,A013,C02,Chat,2025-01-21 17:00:00,2025-01-22 15:19:16.946233100,22.32,1,0,5,Resolved
T01418,CU0366,A007,C06,Chat,2025-07-14 09:00:00,2025-07-16 17:24:44.537456059,56.41,0,1,4,Resolved
T01419,CU0635,A017,C04,Chat,2025-10-12 09:00:00,2025-10-12 14:55:34.102093432,5.93,1,0,5,Resolved
T01420,CU0267,A016,C01,Chat,2025-08-23 20:00:00,2025-08-24 02:42:02.007677977,6.7,1,0,4,Resolved
T01421,CU0060,A012,C01,Email,2025-11-18 09:00:00,2025-11-19 01:31:27.023216368,16.52,0,1,4,Resolved
T01422,CU0379,A014,C02,Chat,2025-06-18 19:00:00,2025-06-19 04:44:49.994039360,9.75,1,0,5,Resolved
T01423,CU0539,A010,C03,Email,2025-09-07 13:00:00,2025-09-08 22:45:17.914785519,33.75,0,0,4,Resolved
T01424,CU0469,A009,C04,Chat,2025-06-03 11:00:00,2025-06-03 20:03:48.984662815,9.06,1,0,5,Resolved
T01425,CU0156,A010,C05,Chat,2025-11-15 08:00:00,2025-11-17 00:18:19.353211059,40.31,1,1,4,Resolved
T01426,CU0759,A016,C02,Email,2025-02-13 16:00:00,2025-02-13 23:30:10.965155130,7.5,1,0,5,Resolved
T01427,CU0569,A001,C06,Email,2025-04-03 17:00:00,2025-04-04 12:00:49.021854789,19.01,1,0,5,Resolved
T01428,CU0649,A002,C02,Email,2025-02-05 14:00:00,2025-02-05 23:26:31.255619618,9.44,1,0,5,Resolved
T01429,CU0862,A009,C05,Chat,2025-09-14 18:00:00,2025-09-16 21:49:31.661473620,51.83,0,0,4,Resolved
T01430,CU0462,A011,C06,Chat,2025-03-26 12:00:00,2025-03-27 14:04:14.769406430,26.07,1,0,4,Resolved
T01431,CU0522,A004,C06,Email,2025-04-26 15:00:00,2025-04-27 21:47:10.512906162,30.79,1,0,4,Resolved
T01432,CU0688,A011,C05,Web,2025-11-02 11:00:00,2025-11-03 17:19:44.245650248,30.33,1,1,4,Resolved
T01433,CU0697,A001,C05,Chat,2025-05-12 15:00:00,2025-05-13 11:23:48.894622555,20.4,1,0,4,Resolved
T01434,CU0764,A005,C01,Email,2025-02-23 09:00:00,2025-02-23 17:41:08.258439804,8.69,1,0,5,Resolved
T01435,CU0634,A009,C01,Chat,2025-01-08 14:00:00,2025-01-08 19:02:00.798750355,5.03,1,0,5,Resolved
T01436,CU0053,A001,C04,Web,2025-03-24 15:00:00,2025-03-25 08:52:15.993887800,17.87,1,0,5,Resolved
T01437,CU0316,A012,C01,Chat,2025-11-30 15:00:00,2025-11-30 22:35:53.385710391,7.6,1,0,4,Resolved
T01438,CU0534,A010,C03,Chat,2025-07-20 13:00:00,2025-07-21 07:47:23.175370222,18.79,1,0,4,Resolved
T01439,CU0401,A011,C02,Chat,2025-12-30 16:00:00,2025-12-31 09:14:11.842519225,17.24,1,0,5,Resolved
T01440,CU0039,A010,C06,Email,2025-03-20 14:00:00,2025-03-21 14:09:19.774145437,24.16,1,0,5,Resolved
T01441,CU0241,A013,C06,Email,2025-05-09 11:00:00,2025-05-09 22:51:18.120897342,11.86,1,0,5,Resolved
T01442,CU0278,A012,C06,Email,2025-03-01 10:00:00,2025-03-02 01:30:21.897214315,15.51,1,0,5,Resolved
T01443,CU0033,A012,C05,Email,2025-05-26 16:00:00,2025-05-28 17:53:48.345059464,49.9,0,0,5,Resolved
T01444,CU0687,A004,C02,Chat,2025-07-25 20:00:00,2025-07-26 14:36:33.741832204,18.61,1,0,4,Resolved
T01445,CU0341,A013,C01,Chat,2025-10-22 17:00:00,2025-10-22 20:45:13.239060901,3.75,1,0,5,Resolved
T01446,CU0713,A004,C05,Web,2025-05-15 16:00:00,2025-05-17 04:19:21.032761339,36.32,1,0,4,Resolved
T01447,CU0784,A001,C05,Chat,2025-10-09 19:00:00,2025-10-10 19:06:09.448248715,24.1,1,0,5,Resolved
T01448,CU0796,A018,C03,Chat,2025-08-17 19:00:00,2025-08-18 09:40:51.298884228,14.68,1,0,4,Resolved
T01449,CU0818,A004,C04,Chat,2025-04-17 14:00:00,2025-04-17 20:34:16.463879191,6.57,1,0,5,Resolved
T01450,CU0449,A003,C04,Chat,2025-11-29 09:00:00,2025-11-30 02:15:03.191488840,17.25,1,0,5,Resolved
T01451,CU0219,A006,C02,Chat,2025-06-08 16:00:00,2025-06-08 21:46:51.732864019,5.78,1,0,4,Resolved
T01452,CU0076,A018,C03,Email,2025-02-25 16:00:00,2025-02-26 03:39:42.705346712,11.66,1,0,5,Resolved
T01453,CU0562,A016,C04,Email,2025-12-18 11:00:00,2025-12-18 22:36:39.574619856,11.61,1,0,4,Resolved
T01454,CU0115,A013,C05,Chat,2025-11-30 19:00:00,2025-12-03 23:56:44.926076518,76.95,0,1,3,Resolved
T01455,CU0218,A004,C06,Chat,2025-01-19 19:00:00,2025-01-21 03:04:34.053382700,32.08,1,0,5,Resolved
T01456,CU0220,A012,C04,Web,2025-11-26 12:00:00,2025-11-26 19:31:01.662036409,7.52,1,0,5,Resolved
T01457,CU0247,A015,C05,Email,2025-12-12 14:00:00,2025-12-15 03:41:40.527131632,61.69,0,0,3,Resolved
T01458,CU0335,A007,C06,Web,2025-10-30 10:00:00,2025-10-30 23:35:11.089037868,13.59,1,0,5,Resolved
T01459,CU0299,A005,C01,Chat,2025-04-04 10:00:00,2025-04-04 19:00:52.473381390,9.01,1,0,5,Resolved
T01460,CU0474,A016,C05,Web,2025-08-19 11:00:00,2025-08-21 21:18:55.146524025,58.32,0,0,4,Resolved
T01461,CU0862,A003,C04,Web,2025-07-16 12:00:00,2025-07-16 21:28:16.242368714,9.47,1,0,5,Resolved
T01462,CU0582,A017,C05,Chat,2025-08-15 11:00:00,2025-08-18 03:05:21.750158446,64.09,0,0,3,Resolved
T01463,CU0609,A009,C01,Email,2025-08-14 09:00:00,2025-08-14 17:07:33.081163406,8.13,1,0,5,Resolved
T01464,CU0147,A013,C06,Chat,2025-08-22 13:00:00,2025-08-25 03:59:10.237831933,62.99,0,1,4,Resolved
T01465,CU0103,A007,C06,Email,2025-07-07 16:00:00,2025-07-08 08:30:04.276283115,16.5,1,0,4,Resolved
T01466,CU0171,A013,C01,Email,2025-09-10 12:00:00,2025-09-11 02:31:31.067575122,14.53,0,1,5,Resolved
T01467,CU0764,A017,C02,Chat,2025-07-12 14:00:00,2025-07-13 04:53:12.184736805,14.89,1,0,5,Resolved
T01468,CU0156,A009,C02,Chat,2025-01-07 11:00:00,2025-01-08 10:29:11.251524134,23.49,1,0,5,Resolved
T01469,CU0886,A004,C06,Chat,2025-01-13 17:00:00,2025-01-14 22:54:08.275123674,29.9,1,1,4,Resolved
T01470,CU0680,A002,C05,Email,2025-12-16 16:00:00,2025-12-18 22:23:16.203479672,54.39,0,0,4,Resolved
T01471,CU0747,A017,C02,Email,2025-11-28 20:00:00,2025-11-29 13:35:33.658604656,17.59,1,0,4,Resolved
T01472,CU0272,A018,C06,Chat,2025-08-02 08:00:00,2025-08-03 19:39:15.708217298,35.65,1,0,4,Resolved
T01473,CU0141,A012,C03,Web,2025-03-05 19:00:00,2025-03-06 19:13:54.367750300,24.23,0,0,5,Resolved
T01474,CU0151,A001,C04,Chat,2025-10-13 12:00:00,2025-10-14 07:11:02.112859550,19.18,0,1,3,Resolved
T01475,CU0772,A016,C03,Chat,2025-02-22 08:00:00,2025-02-23 05:01:19.452593078,21.02,1,0,4,Resolved
T01476,CU0389,A009,C04,Chat,2025-05-18 16:00:00,2025-05-18 19:55:15.782528690,3.92,1,0,5,Resolved
T01477,CU0369,A005,C04,Email,2025-05-01 10:00:00,2025-05-01 17:04:09.011399188,7.07,1,0,4,Resolved
T01478,CU0223,A007,C02,Email,2025-01-05 10:00:00,2025-01-06 17:50:27.720561926,31.84,0,1,4,Resolved
T01479,CU0321,A017,C04,Email,2025-10-22 20:00:00,2025-10-23 02:15:03.109132141,6.25,1,0,5,Resolved
T01480,CU0333,A014,C06,Web,2025-07-06 10:00:00,2025-07-08 18:10:06.955331044,56.17,0,0,4,Resolved
T01481,CU0675,A011,C04,Chat,2025-04-26 15:00:00,2025-04-27 06:07:00.058798455,15.12,1,0,5,Resolved
T01482,CU0742,A014,C06,Chat,2025-07-05 10:00:00,2025-07-06 13:14:21.577582784,27.24,1,0,4,Resolved
T01483,CU0421,A016,C04,Email,2025-01-01 09:00:00,2025-01-01 13:28:54.742819087,4.48,1,0,5,Resolved
T01484,CU0301,A012,C06,Chat,2025-06-09 08:00:00,2025-06-10 03:21:12.033851072,19.35,1,0,4,Resolved
T01485,CU0407,A006,C03,Email,2025-07-09 08:00:00,2025-07-11 15:25:59.819217045,55.43,0,0,4,Resolved
T01486,CU0158,A002,C06,Chat,2025-05-04 14:00:00,2025-05-05 06:57:08.128988006,16.95,1,0,4,Resolved
T01487,CU0062,A003,C02,Chat,2025-10-31 13:00:00,2025-10-31 22:47:33.872099067,9.79,1,0,4,Resolved
T01488,CU0210,A005,C01,Chat,2025-04-02 08:00:00,2025-04-02 13:06:23.679779173,5.11,1,0,5,Resolved
T01489,CU0023,A014,C02,Chat,2025-02-20 12:00:00,2025-02-21 17:30:18.155322543,29.51,0,1,4,Resolved
T01490,CU0031,A002,C01,Web,2025-07-12 11:00:00,2025-07-12 20:10:46.755592651,9.18,1,0,5,Resolved
T01491,CU0215,A003,C06,Chat,2025-11-20 15:00:00,2025-11-21 09:51:47.865498476,18.86,1,0,5,Resolved
T01492,CU0812,A018,C06,Web,2025-05-17 20:00:00,2025-05-19 19:13:32.672445348,47.23,0,0,3,Resolved
T01493,CU0167,A008,C06,Chat,2025-01-18 16:00:00,2025-01-20 00:26:53.892960626,32.45,1,0,5,Resolved
T01494,CU0628,A003,C01,Web,2025-12-21 19:00:00,2025-12-22 00:17:22.908563268,5.29,1,0,5,Resolved
T01495,CU0133,A016,C06,Email,2025-06-12 10:00:00,2025-06-13 00:24:53.674822836,14.41,1,0,5,Resolved
T01496,CU0418,A018,C05,Chat,2025-03-05 10:00:00,2025-03-07 14:12:15.258556936,52.2,0,0,5,Resolved
T01497,CU0547,A010,C03,Chat,2025-08-13 17:00:00,2025-08-14 14:55:30.043996640,21.93,1,0,5,Resolved
T01498,CU0505,A003,C04,Chat,2025-04-27 12:00:00,2025-04-27 17:28:42.306589059,5.48,1,0,5,Resolved
T01499,CU0720,A012,C05,Email,2025-12-09 19:00:00,2025-12-10 08:53:44.805421903,13.9,1,0,4,Resolved
T01500,CU0229,A016,C01,Chat,2025-04-18 14:00:00,2025-04-18 18:50:29.391804182,4.84,1,0,5,Resolved
T01501,CU0669,A018,C04,Chat,2025-07-20 10:00:00,2025-07-20 18:03:38.139415927,8.06,1,0,5,Resolved
T01502,CU0364,A011,C05,Email,2025-07-18 18:00:00,2025-07-19 16:44:52.858413272,22.75,1,1,5,Resolved
T01503,CU0401,A017,C02,Email,2025-03-30 15:00:00,2025-03-30 23:32:09.190427067,8.54,1,0,4,Resolved
T01504,CU0288,A015,C04,Chat,2025-07-02 18:00:00,,9.31,1,0,4,Open
T01505,CU0898,A003,C04,Chat,2025-02-09 13:00:00,2025-02-09 21:55:56.755032441,8.93,1,0,5,Resolved
T01506,CU0743,A012,C05,Email,2025-08-23 09:00:00,2025-08-28 11:22:00.043220388,122.37,0,1,3,Resolved
T01507,CU0417,A012,C06,Chat,2025-10-04 16:00:00,2025-10-05 14:10:16.495840470,22.17,1,0,4,Resolved
T01508,CU0670,A014,C06,Email,2025-12-13 09:00:00,2025-12-14 08:11:02.797474351,23.18,1,0,5,Resolved
T01509,CU0825,A010,C05,Chat,2025-04-29 16:00:00,2025-05-01 06:59:02.514049785,38.98,1,0,5,Resolved
T01510,CU0256,A014,C05,Web,2025-04-15 13:00:00,2025-04-16 16:51:36.211038404,27.86,1,0,5,Resolved
T01511,CU0294,A011,C05,Email,2025-07-20 18:00:00,2025-07-23 02:03:37.616331970,56.06,0,0,4,Resolved
T01512,CU0687,A005,C04,Email,2025-09-10 19:00:00,2025-09-11 10:58:30.405164815,15.98,1,0,5,Resolved
T01513,CU0256,A009,C01,Web,2025-12-29 13:00:00,2025-12-29 21:27:13.386370424,8.45,1,0,5,Resolved
T01514,CU0085,A017,C05,Web,2025-01-10 19:00:00,2025-01-15 06:39:04.541477385,107.65,0,0,3,Resolved
T01515,CU0536,A016,C05,Email,2025-03-28 09:00:00,2025-03-30 07:42:41.979698546,46.71,1,0,5,Resolved
T01516,CU0183,A012,C04,Email,2025-04-06 09:00:00,2025-04-06 15:45:38.372623178,6.76,1,0,5,Resolved
T01517,CU0529,A006,C06,Web,2025-04-04 20:00:00,2025-04-06 01:31:55.347507807,29.53,1,0,5,Resolved
T01518,CU0096,A004,C05,Chat,2025-06-19 15:00:00,2025-06-20 17:29:03.899096628,26.48,1,1,3,Resolved
T01519,CU0431,A006,C03,Email,2025-11-15 13:00:00,2025-11-16 09:46:50.633453431,20.78,1,0,4,Resolved
T01520,CU0215,A006,C01,Email,2025-01-12 10:00:00,2025-01-12 14:18:30.869705055,4.31,1,0,5,Resolved
